 Copyright (C) 1995-2019 - All Rights Reserved
 University Corporation for Atmospheric Research
 NCAR Command Language Version 6.6.2
 The use of this software is governed by a License Agreement.
 See http://www.ncl.ucar.edu/ for more details.
Temperature (F), Relative Humidity (%), Alternate Coefs (True/False), Heat Index (F)
82,60,1,84.4287
82,61,1,84.6139
82,62,1,84.8025
82,63,1,84.9947
82,64,1,85.1903
82,65,1,85.3893
82,66,1,85.5918
82,67,1,85.7978
82,68,1,86.0072
82,69,1,86.2201
82,70,1,86.4364
82,71,1,86.6562
82,72,1,86.8795
82,73,1,87.1063
82,74,1,87.3365
82,75,1,87.5703
82,76,1,87.8075
82,77,1,88.0481
82,78,1,88.2921
82,79,1,88.5397
82,80,1,88.7907
82,81,1,89.0453
82,82,1,89.3032
82,83,1,89.5646
82,84,1,89.8296
82,85,1,90.0978
82,86,1,90.3699
82,87,1,90.6452
82,88,1,90.9238
82,89,1,91.2061
82,90,1,91.4918
82,91,1,91.7808
82,92,1,92.0736
82,93,1,92.3695
82,94,1,92.6692
82,95,1,93.9723
82,96,1,94.2789
82,97,1,94.5888
82,98,1,94.9022
82,99,1,95.2191
82,100,1,95.5394
83,1,1,78.9122
83,2,1,79.4147
83,3,1,79.3794
83,4,1,79.3486
83,5,1,79.3223
83,6,1,79.8429
83,7,1,79.8257
83,8,1,79.813
83,9,1,79.8048
83,10,1,80.3435
83,11,1,80.3443
83,12,1,80.3496
83,13,1,80.3595
83,14,1,80.3739
83,15,1,80.3928
83,16,1,80.4162
83,17,1,80.4441
83,18,1,80.4766
83,19,1,80.5135
83,20,1,80.555
83,21,1,80.601
83,22,1,80.6515
83,23,1,80.7065
83,24,1,80.7661
83,25,1,80.8301
83,26,1,80.8987
83,27,1,80.9718
83,28,1,81.0493
83,29,1,81.1315
83,30,1,81.2181
83,31,1,81.3093
83,32,1,81.4049
83,33,1,81.5051
83,34,1,81.6098
83,35,1,81.719
83,36,1,81.8328
83,37,1,81.9509
83,38,1,82.0737
83,39,1,82.201
83,40,1,82.3328
83,41,1,82.4691
83,42,1,82.6099
83,43,1,82.7552
83,44,1,82.9051
83,45,1,83.0594
83,46,1,83.2183
83,47,1,83.3817
83,48,1,83.5497
83,49,1,83.7221
83,50,1,83.899
83,51,1,84.0805
83,52,1,84.2664
83,53,1,84.457
83,54,1,84.652
83,55,1,84.8515
83,56,1,85.0554
83,57,1,85.264
83,58,1,85.4772
83,59,1,85.6946
83,60,1,85.9167
83,61,1,86.1434
83,62,1,86.3746
83,63,1,86.6101
83,64,1,86.8503
83,65,1,87.095
83,66,1,87.3441
83,67,1,87.5979
83,68,1,87.8561
83,69,1,88.1189
83,70,1,88.3861
83,71,1,88.6579
83,72,1,88.9342
83,73,1,89.2148
83,74,1,89.5002
83,75,1,89.7901
83,76,1,90.0844
83,77,1,90.3832
83,78,1,90.6867
83,79,1,90.9946
83,80,1,91.307
83,81,1,91.6239
83,82,1,91.9454
83,83,1,92.2712
83,84,1,92.6018
83,85,1,92.9367
83,86,1,93.2762
83,87,1,93.6203
83,88,1,93.9688
83,89,1,94.3219
83,90,1,94.6794
83,91,1,95.0414
83,92,1,95.408
83,93,1,95.779
83,94,1,96.1547
83,95,1,96.535
83,96,1,96.9196
83,97,1,97.3088
83,98,1,97.7026
83,99,1,98.1008
83,100,1,98.5034
84,1,1,79.6449
84,2,1,80.1812
84,3,1,80.129
84,4,1,80.0823
84,5,1,80.0412
84,6,1,80.5997
84,7,1,80.5697
84,8,1,80.5452
84,9,1,80.5263
84,10,1,81.1071
84,11,1,81.0993
84,12,1,81.097
84,13,1,81.1004
84,14,1,81.1093
84,15,1,81.1237
84,16,1,81.1437
84,17,1,81.1692
84,18,1,81.2003
84,19,1,81.237
84,20,1,81.2792
84,21,1,81.327
84,22,1,81.3803
84,23,1,81.4392
84,24,1,81.5036
84,25,1,81.5737
84,26,1,81.6492
84,27,1,81.7304
84,28,1,81.817
84,29,1,81.9092
84,30,1,82.007
84,31,1,82.1104
84,32,1,82.2193
84,33,1,82.3337
84,34,1,82.4537
84,35,1,82.5793
84,36,1,82.7104
84,37,1,82.8471
84,38,1,82.9893
84,39,1,83.1371
84,40,1,83.2905
84,41,1,83.4494
84,42,1,83.6138
84,43,1,83.7839
84,44,1,83.9594
84,45,1,84.1406
84,46,1,84.3272
84,47,1,84.5195
84,48,1,84.7173
84,49,1,84.9207
84,50,1,85.1296
84,51,1,85.3441
84,52,1,85.5641
84,53,1,85.7897
84,54,1,86.0209
84,55,1,86.2574
84,56,1,86.4998
84,57,1,86.7475
84,58,1,87.001
84,59,1,87.2598
84,60,1,87.5244
84,61,1,87.7944
84,62,1,88.07
84,63,1,88.3511
84,64,1,88.6378
84,65,1,88.9301
84,66,1,89.2279
84,67,1,89.5313
84,68,1,89.8402
84,69,1,90.1548
84,70,1,90.4748
84,71,1,90.8004
84,72,1,91.1315
84,73,1,91.4683
84,74,1,91.8105
84,75,1,92.1583
84,76,1,92.5117
84,77,1,92.8707
84,78,1,93.2352
84,79,1,93.6053
84,80,1,93.9809
84,81,1,94.3621
84,82,1,94.7487
84,83,1,95.141
84,84,1,95.5389
84,85,1,95.9422
84,86,1,96.3512
84,87,1,96.7657
84,88,1,97.1857
84,89,1,97.6115
84,90,1,98.0426
84,91,1,98.4794
84,92,1,98.9215
84,93,1,99.3694
84,94,1,99.8227
84,95,1,100.282
84,96,1,100.746
84,97,1,101.216
84,98,1,101.692
84,99,1,102.173
84,100,1,102.66
85,1,1,80.379
85,2,1,80.9473
85,3,1,80.8806
85,4,1,80.8204
85,5,1,80.7668
85,6,1,81.3615
85,7,1,81.3211
85,8,1,81.2873
85,9,1,81.2601
85,10,1,81.8811
85,11,1,81.8671
85,12,1,81.8596
85,13,1,81.8588
85,14,1,81.8645
85,15,1,81.8769
85,16,1,81.8958
85,17,1,81.9212
85,18,1,81.9533
85,19,1,81.992
85,20,1,82.0373
85,21,1,82.0891
85,22,1,82.1476
85,23,1,82.2126
85,24,1,82.2842
85,25,1,82.3624
85,26,1,82.4472
85,27,1,82.5387
85,28,1,82.6366
85,29,1,82.7411
85,30,1,82.8524
85,31,1,82.9701
85,32,1,83.0944
85,33,1,83.2254
85,34,1,83.3628
85,35,1,83.507
85,36,1,83.6577
85,37,1,83.815
85,38,1,83.9788
85,39,1,84.1493
85,40,1,84.3264
85,41,1,84.51
85,42,1,84.7002
85,43,1,84.8971
85,44,1,85.1005
85,45,1,85.3105
85,46,1,85.5271
85,47,1,85.7502
85,48,1,85.98
85,49,1,86.2164
85,50,1,86.4593
85,51,1,86.7089
85,52,1,86.9649
85,53,1,87.2277
85,54,1,87.4971
85,55,1,87.7729
85,56,1,88.0555
85,57,1,88.3445
85,58,1,88.6402
85,59,1,88.9424
85,60,1,89.2514
85,61,1,89.5667
85,62,1,89.8887
85,63,1,90.2174
85,64,1,90.5526
85,65,1,90.8943
85,66,1,91.2428
85,67,1,91.5977
85,68,1,91.9592
85,69,1,92.3275
85,70,1,92.7022
85,71,1,93.0835
85,72,1,93.4714
85,73,1,93.8659
85,74,1,94.267
85,75,1,94.6747
85,76,1,95.089
85,77,1,95.5099
85,78,1,95.9373
85,79,1,96.3714
85,80,1,96.812
85,81,1,97.2592
85,82,1,97.7131
85,83,1,98.1735
85,84,1,98.6405
85,85,1,99.1141
85,86,1,99.5943
85,87,1,100.081
85,88,1,100.574
85,89,1,101.074
85,90,1,101.581
85,91,1,102.094
85,92,1,102.614
85,93,1,103.14
85,94,1,103.673
85,95,1,104.212
85,96,1,104.758
85,97,1,105.311
85,98,1,105.87
85,99,1,106.436
85,100,1,107.009
86,1,1,81.1117
86,2,1,81.7112
86,3,1,81.6324
86,4,1,81.5612
86,5,1,81.4976
86,6,1,82.1276
86,7,1,82.0792
86,8,1,82.0384
86,9,1,82.0053
86,10,1,82.6657
86,11,1,82.6478
86,12,1,82.6375
86,13,1,82.6348
86,14,1,82.6398
86,15,1,82.6523
86,16,1,82.6725
86,17,1,82.7002
86,18,1,82.7356
86,19,1,82.7786
86,20,1,82.8292
86,21,1,82.8874
86,22,1,82.9533
86,23,1,83.0267
86,24,1,83.1078
86,25,1,83.1965
86,26,1,83.2928
86,27,1,83.3968
86,28,1,83.5083
86,29,1,83.6274
86,30,1,83.7542
86,31,1,83.8885
86,32,1,84.0305
86,33,1,84.1801
86,34,1,84.3373
86,35,1,84.5021
86,36,1,84.6747
86,37,1,84.8547
86,38,1,85.0424
86,39,1,85.2377
86,40,1,85.4405
86,41,1,85.651
86,42,1,85.8692
86,43,1,86.0949
86,44,1,86.3283
86,45,1,86.5693
86,46,1,86.8179
86,47,1,87.0741
86,48,1,87.3379
86,49,1,87.6093
86,50,1,87.8883
86,51,1,88.1751
86,52,1,88.4693
86,53,1,88.7713
86,54,1,89.0807
86,55,1,89.3979
86,56,1,89.7226
86,57,1,90.055
86,58,1,90.3949
86,59,1,90.7424
86,60,1,91.0977
86,61,1,91.4605
86,62,1,91.831
86,63,1,92.209
86,64,1,92.5946
86,65,1,92.9879
86,66,1,93.3889
86,67,1,93.7973
86,68,1,94.2134
86,69,1,94.6372
86,70,1,95.0685
86,71,1,95.5075
86,72,1,95.954
86,73,1,96.4082
86,74,1,96.87
86,75,1,97.3394
86,76,1,97.8165
86,77,1,98.3011
86,78,1,98.7934
86,79,1,99.2933
86,80,1,99.8008
86,81,1,100.316
86,82,1,100.839
86,83,1,101.369
86,84,1,101.907
86,85,1,102.452
86,86,1,103.006
86,87,1,103.566
86,88,1,104.135
86,89,1,104.711
86,90,1,105.294
86,91,1,105.886
86,92,1,106.485
86,93,1,107.091
86,94,1,107.705
86,95,1,108.327
86,96,1,108.956
86,97,1,109.593
86,98,1,110.238
86,99,1,110.89
86,100,1,111.55
87,1,1,81.8412
87,2,1,82.4717
87,3,1,82.3832
87,4,1,82.3034
87,5,1,82.2322
87,6,1,82.8972
87,7,1,82.8433
87,8,1,82.798
87,9,1,82.7613
87,10,1,83.4608
87,11,1,83.4414
87,12,1,83.4306
87,13,1,83.4285
87,14,1,83.4349
87,15,1,83.45
87,16,1,83.4738
87,17,1,83.5061
87,18,1,83.5471
87,19,1,83.5968
87,20,1,83.655
87,21,1,83.7219
87,22,1,83.7974
87,23,1,83.8816
87,24,1,83.9744
87,25,1,84.0758
87,26,1,84.1858
87,27,1,84.3046
87,28,1,84.4319
87,29,1,84.5678
87,30,1,84.7124
87,31,1,84.8656
87,32,1,85.0274
87,33,1,85.1979
87,34,1,85.3771
87,35,1,85.5648
87,36,1,85.7611
87,37,1,85.9661
87,38,1,86.1798
87,39,1,86.4021
87,40,1,86.6329
87,41,1,86.8725
87,42,1,87.1206
87,43,1,87.3774
87,44,1,87.6428
87,45,1,87.9169
87,46,1,88.1996
87,47,1,88.4909
87,48,1,88.7908
87,49,1,89.0994
87,50,1,89.4166
87,51,1,89.7425
87,52,1,90.077
87,53,1,90.4201
87,54,1,90.7718
87,55,1,91.1322
87,56,1,91.5012
87,57,1,91.8789
87,58,1,92.2651
87,59,1,92.66
87,60,1,93.0635
87,61,1,93.4757
87,62,1,93.8965
87,63,1,94.3259
87,64,1,94.7639
87,65,1,95.2106
87,66,1,95.666
87,67,1,96.1299
87,68,1,96.6025
87,69,1,97.0837
87,70,1,97.5736
87,71,1,98.072
87,72,1,98.5791
87,73,1,99.0949
87,74,1,99.6192
87,75,1,100.152
87,76,1,100.694
87,77,1,101.244
87,78,1,101.803
87,79,1,102.371
87,80,1,102.947
87,81,1,103.532
87,82,1,104.125
87,83,1,104.727
87,84,1,105.338
87,85,1,105.957
87,86,1,106.585
87,87,1,107.222
87,88,1,107.867
87,89,1,108.521
87,90,1,109.183
87,91,1,109.854
87,92,1,110.534
87,93,1,111.223
87,94,1,111.919
87,95,1,112.625
87,96,1,113.339
87,97,1,114.062
87,98,1,114.794
87,99,1,115.534
87,100,1,116.283
88,1,1,82.5663
88,2,1,83.228
88,3,1,83.1323
88,4,1,83.0462
88,5,1,82.9699
88,6,1,83.6701
88,7,1,83.6129
88,8,1,83.5655
88,9,1,83.5276
88,10,1,84.2664
88,11,1,84.2478
88,12,1,84.239
88,13,1,84.2397
88,14,1,84.25
88,15,1,84.2701
88,16,1,84.2997
88,17,1,84.339
88,18,1,84.3879
88,19,1,84.4465
88,20,1,84.5147
88,21,1,84.5926
88,22,1,84.6801
88,23,1,84.7772
88,24,1,84.884
88,25,1,85.0004
88,26,1,85.1264
88,27,1,85.2622
88,28,1,85.4075
88,29,1,85.5625
88,30,1,85.7271
88,31,1,85.9014
88,32,1,86.0853
88,33,1,86.2788
88,34,1,86.482
88,35,1,86.6948
88,36,1,86.9173
88,37,1,87.1494
88,38,1,87.3911
88,39,1,87.6426
88,40,1,87.9036
88,41,1,88.1743
88,42,1,88.4546
88,43,1,88.7445
88,44,1,89.0441
88,45,1,89.3534
88,46,1,89.6722
88,47,1,90.0007
88,48,1,90.3389
88,49,1,90.6867
88,50,1,91.0441
88,51,1,91.4112
88,52,1,91.7879
88,53,1,92.1743
88,54,1,92.5704
88,55,1,92.976
88,56,1,93.3911
88,57,1,93.8162
88,58,1,94.2508
88,59,1,94.6948
88,60,1,95.1488
88,61,1,95.6123
88,62,1,96.0854
88,63,1,96.5681
88,64,1,97.0606
88,65,1,97.5627
88,66,1,98.0743
88,67,1,98.5956
88,68,1,99.1266
88,69,1,99.6674
88,70,1,100.217
88,71,1,100.777
88,72,1,101.347
88,73,1,101.926
88,74,1,102.515
88,75,1,103.114
88,76,1,103.722
88,77,1,104.339
88,78,1,104.967
88,79,1,105.604
88,80,1,106.25
88,81,1,106.907
88,82,1,107.573
88,83,1,108.248
88,84,1,108.933
88,85,1,109.628
88,86,1,110.333
88,87,1,111.047
88,88,1,111.771
88,89,1,112.504
88,90,1,113.247
88,91,1,114
88,92,1,114.762
88,93,1,115.534
88,94,1,116.316
88,95,1,117.107
88,96,1,117.908
88,97,1,118.719
88,98,1,119.539
88,99,1,120.369
88,100,1,121.208
89,1,1,83.286
89,2,1,83.9793
89,3,1,83.8788
89,4,1,83.7891
89,5,1,83.7099
89,6,1,84.4458
89,7,1,84.3879
89,8,1,84.3407
89,9,1,84.3041
89,10,1,85.0825
89,11,1,85.0672
89,12,1,85.0625
89,13,1,85.0685
89,14,1,85.0851
89,15,1,85.1124
89,16,1,85.1503
89,17,1,85.1988
89,18,1,85.258
89,19,1,85.3278
89,20,1,85.4083
89,21,1,85.4995
89,22,1,85.6012
89,23,1,85.7136
89,24,1,85.8366
89,25,1,85.9703
89,26,1,86.1146
89,27,1,86.2696
89,28,1,86.4352
89,29,1,86.6115
89,30,1,86.7984
89,31,1,86.9959
89,32,1,87.204
89,33,1,87.4229
89,34,1,87.6523
89,35,1,87.8924
89,36,1,88.1431
89,37,1,88.4045
89,38,1,88.6765
89,39,1,88.9592
89,40,1,89.2525
89,41,1,89.5565
89,42,1,89.8711
89,43,1,90.1963
89,44,1,90.5322
89,45,1,90.8787
89,46,1,91.2359
89,47,1,91.6037
89,48,1,91.9821
89,49,1,92.3712
89,50,1,92.7709
89,51,1,93.1814
89,52,1,93.6024
89,53,1,94.034
89,54,1,94.4764
89,55,1,94.9292
89,56,1,95.3928
89,57,1,95.8671
89,58,1,96.352
89,59,1,96.8474
89,60,1,97.3536
89,61,1,97.8703
89,62,1,98.3978
89,63,1,98.9358
89,64,1,99.4846
89,65,1,100.044
89,66,1,100.614
89,67,1,101.195
89,68,1,101.786
89,69,1,102.388
89,70,1,103
89,71,1,103.624
89,72,1,104.257
89,73,1,104.902
89,74,1,105.557
89,75,1,106.223
89,76,1,106.899
89,77,1,107.586
89,78,1,108.284
89,79,1,108.992
89,80,1,109.711
89,81,1,110.441
89,82,1,111.181
89,83,1,111.932
89,84,1,112.694
89,85,1,113.466
89,86,1,114.249
89,87,1,115.042
89,88,1,115.846
89,89,1,116.661
89,90,1,117.487
89,91,1,118.323
89,92,1,119.169
89,93,1,120.027
89,94,1,120.895
89,95,1,121.773
89,96,1,122.662
89,97,1,123.562
89,98,1,124.473
89,99,1,125.394
89,100,1,126.326
90,1,1,83.9994
90,2,1,84.7252
90,3,1,84.6224
90,4,1,84.5313
90,5,1,84.4518
90,6,1,85.2241
90,7,1,85.1678
90,8,1,85.1232
90,9,1,85.0903
90,10,1,85.9091
90,11,1,85.8994
90,12,1,85.9014
90,13,1,85.9149
90,14,1,85.9401
90,15,1,85.977
90,16,1,86.0255
90,17,1,86.0856
90,18,1,86.1574
90,19,1,86.2408
90,20,1,86.3358
90,21,1,86.4425
90,22,1,86.5607
90,23,1,86.6907
90,24,1,86.8323
90,25,1,86.9855
90,26,1,87.1503
90,27,1,87.3268
90,28,1,87.5148
90,29,1,87.7146
90,30,1,87.926
90,31,1,88.149
90,32,1,88.3836
90,33,1,88.63
90,34,1,88.8878
90,35,1,89.1574
90,36,1,89.4386
90,37,1,89.7314
90,38,1,90.0359
90,39,1,90.352
90,40,1,90.6797
90,41,1,91.0191
90,42,1,91.3701
90,43,1,91.7328
90,44,1,92.107
90,45,1,92.4929
90,46,1,92.8904
90,47,1,93.2996
90,48,1,93.7205
90,49,1,94.1529
90,50,1,94.597
90,51,1,95.0527
90,52,1,95.52
90,53,1,95.9989
90,54,1,96.4897
90,55,1,96.9919
90,56,1,97.5057
90,57,1,98.0313
90,58,1,98.5685
90,59,1,99.1172
90,60,1,99.6779
90,61,1,100.25
90,62,1,100.833
90,63,1,101.429
90,64,1,102.036
90,65,1,102.654
90,66,1,103.285
90,67,1,103.927
90,68,1,104.58
90,69,1,105.245
90,70,1,105.922
90,71,1,106.61
90,72,1,107.311
90,73,1,108.022
90,74,1,108.746
90,75,1,109.48
90,76,1,110.227
90,77,1,110.985
90,78,1,111.755
90,79,1,112.537
90,80,1,113.33
90,81,1,114.135
90,82,1,114.951
90,83,1,115.779
90,84,1,116.619
90,85,1,117.47
90,86,1,118.333
90,87,1,119.208
90,88,1,120.094
90,89,1,120.992
90,90,1,121.901
90,91,1,122.822
90,92,1,123.755
90,93,1,124.7
90,94,1,125.655
90,95,1,126.623
90,96,1,127.603
90,97,1,128.594
90,98,1,129.596
90,99,1,130.61
90,100,1,131.636
91,1,1,84.706
91,2,1,85.4652
91,3,1,85.3625
91,4,1,85.2725
91,5,1,85.1951
91,6,1,86.0047
91,7,1,85.9526
91,8,1,85.913
91,9,1,85.886
91,10,1,86.7462
91,11,1,86.7445
91,12,1,86.7554
91,13,1,86.779
91,14,1,86.8151
91,15,1,86.8639
91,16,1,86.9253
91,17,1,86.9993
91,18,1,87.086
91,19,1,87.1853
91,20,1,87.2971
91,21,1,87.4217
91,22,1,87.5588
91,23,1,87.7085
91,24,1,87.8709
91,25,1,88.0459
91,26,1,88.2335
91,27,1,88.4338
91,28,1,88.6466
91,29,1,88.872
91,30,1,89.1101
91,31,1,89.3608
91,32,1,89.6241
91,33,1,89.9001
91,34,1,90.1887
91,35,1,90.4899
91,36,1,90.8037
91,37,1,91.1301
91,38,1,91.4691
91,39,1,91.8209
91,40,1,92.1852
91,41,1,92.5621
91,42,1,92.9516
91,43,1,93.3538
91,44,1,93.7685
91,45,1,94.196
91,46,1,94.636
91,47,1,95.0886
91,48,1,95.5539
91,49,1,96.0317
91,50,1,96.5222
91,51,1,97.0254
91,52,1,97.5411
91,53,1,98.0694
91,54,1,98.6105
91,55,1,99.164
91,56,1,99.7302
91,57,1,100.309
91,58,1,100.901
91,59,1,101.505
91,60,1,102.121
91,61,1,102.751
91,62,1,103.393
91,63,1,104.047
91,64,1,104.714
91,65,1,105.394
91,66,1,106.087
91,67,1,106.792
91,68,1,107.509
91,69,1,108.24
91,70,1,108.983
91,71,1,109.738
91,72,1,110.506
91,73,1,111.287
91,74,1,112.08
91,75,1,112.886
91,76,1,113.705
91,77,1,114.536
91,78,1,115.38
91,79,1,116.237
91,80,1,117.106
91,81,1,117.988
91,82,1,118.882
91,83,1,119.789
91,84,1,120.708
91,85,1,121.641
91,86,1,122.586
91,87,1,123.543
91,88,1,124.513
91,89,1,125.496
91,90,1,126.491
91,91,1,127.499
91,92,1,128.52
91,93,1,129.553
91,94,1,130.599
91,95,1,131.657
91,96,1,132.728
91,97,1,133.812
91,98,1,134.908
91,99,1,136.017
91,100,1,137.138
92,1,1,85.4052
92,2,1,86.199
92,3,1,86.0989
92,4,1,86.0124
92,5,1,85.9395
92,6,1,86.7876
92,7,1,86.7419
92,8,1,86.7098
92,9,1,86.6912
92,10,1,87.5938
92,11,1,87.6024
92,12,1,87.6247
92,13,1,87.6606
92,14,1,87.71
92,15,1,87.7731
92,16,1,87.8497
92,17,1,87.94
92,18,1,88.0439
92,19,1,88.1613
92,20,1,88.2924
92,21,1,88.437
92,22,1,88.5952
92,23,1,88.7671
92,24,1,88.9525
92,25,1,89.1516
92,26,1,89.3642
92,27,1,89.5904
92,28,1,89.8302
92,29,1,90.0836
92,30,1,90.3507
92,31,1,90.6313
92,32,1,90.9255
92,33,1,91.2334
92,34,1,91.5548
92,35,1,91.8898
92,36,1,92.2384
92,37,1,92.6005
92,38,1,92.9764
92,39,1,93.3658
92,40,1,93.7688
92,41,1,94.1854
92,42,1,94.6156
92,43,1,95.0594
92,44,1,95.5168
92,45,1,95.9878
92,46,1,96.4723
92,47,1,96.9705
92,48,1,97.4824
92,49,1,98.0077
92,50,1,98.5467
92,51,1,99.0994
92,52,1,99.6655
92,53,1,100.245
92,54,1,100.839
92,55,1,101.446
92,56,1,102.066
92,57,1,102.7
92,58,1,103.348
92,59,1,104.009
92,60,1,104.684
92,61,1,105.373
92,62,1,106.075
92,63,1,106.791
92,64,1,107.52
92,65,1,108.263
92,66,1,109.02
92,67,1,109.79
92,68,1,110.574
92,69,1,111.371
92,70,1,112.182
92,71,1,113.006
92,72,1,113.845
92,73,1,114.696
92,74,1,115.562
92,75,1,116.441
92,76,1,117.333
92,77,1,118.239
92,78,1,119.159
92,79,1,120.092
92,80,1,121.039
92,81,1,122
92,82,1,122.974
92,83,1,123.962
92,84,1,124.963
92,85,1,125.978
92,86,1,127.006
92,87,1,128.048
92,88,1,129.104
92,89,1,130.173
92,90,1,131.256
92,91,1,132.353
92,92,1,133.463
92,93,1,134.586
92,94,1,135.724
92,95,1,136.875
92,96,1,138.039
92,97,1,139.217
92,98,1,140.409
92,99,1,141.614
92,100,1,142.833
93,1,1,86.0968
93,2,1,86.9264
93,3,1,86.8313
93,4,1,86.7507
93,5,1,86.6847
93,6,1,87.5726
93,7,1,87.5357
93,8,1,87.5135
93,9,1,87.5057
93,10,1,88.4519
93,11,1,88.4733
93,12,1,88.5093
93,13,1,88.5598
93,14,1,88.6249
93,15,1,88.7046
93,16,1,88.7988
93,17,1,88.9076
93,18,1,89.031
93,19,1,89.169
93,20,1,89.3215
93,21,1,89.4885
93,22,1,89.6702
93,23,1,89.8664
93,24,1,90.0772
93,25,1,90.3026
93,26,1,90.5425
93,27,1,90.7969
93,28,1,91.0659
93,29,1,91.3496
93,30,1,91.6478
93,31,1,91.9605
93,32,1,92.2878
93,33,1,92.6298
93,34,1,92.9862
93,35,1,93.3572
93,36,1,93.7428
93,37,1,94.143
93,38,1,94.5577
93,39,1,94.9869
93,40,1,95.4309
93,41,1,95.8893
93,42,1,96.3622
93,43,1,96.8498
93,44,1,97.3519
93,45,1,97.8686
93,46,1,98.3999
93,47,1,98.9456
93,48,1,99.506
93,49,1,100.081
93,50,1,100.671
93,51,1,101.275
93,52,1,101.893
93,53,1,102.527
93,54,1,103.174
93,55,1,103.837
93,56,1,104.514
93,57,1,105.205
93,58,1,105.911
93,59,1,106.632
93,60,1,107.367
93,61,1,108.117
93,62,1,108.881
93,63,1,109.66
93,64,1,110.453
93,65,1,111.262
93,66,1,112.084
93,67,1,112.921
93,68,1,113.773
93,69,1,114.639
93,70,1,115.52
93,71,1,116.416
93,72,1,117.326
93,73,1,118.25
93,74,1,119.189
93,75,1,120.143
93,76,1,121.111
93,77,1,122.094
93,78,1,123.091
93,79,1,124.103
93,80,1,125.13
93,81,1,126.171
93,82,1,127.227
93,83,1,128.297
93,84,1,129.382
93,85,1,130.481
93,86,1,131.595
93,87,1,132.724
93,88,1,133.867
93,89,1,135.024
93,90,1,136.197
93,91,1,137.383
93,92,1,138.585
93,93,1,139.801
93,94,1,141.031
93,95,1,142.276
93,96,1,143.536
93,97,1,144.81
93,98,1,146.099
93,99,1,147.402
93,100,1,148.72
94,1,1,86.7802
94,2,1,87.6471
94,3,1,87.5594
94,4,1,87.4872
94,5,1,87.4305
94,6,1,88.3596
94,7,1,88.334
94,8,1,88.3239
94,9,1,88.3294
94,10,1,89.3205
94,11,1,89.357
94,12,1,89.4091
94,13,1,89.4766
94,14,1,89.5597
94,15,1,89.6584
94,16,1,89.7725
94,17,1,89.9022
94,18,1,90.0474
94,19,1,90.2082
94,20,1,90.3845
94,21,1,90.5763
94,22,1,90.7836
94,23,1,91.0065
94,24,1,91.2448
94,25,1,91.4987
94,26,1,91.7682
94,27,1,92.0532
94,28,1,92.3537
94,29,1,92.6698
94,30,1,93.0013
94,31,1,93.3484
94,32,1,93.711
94,33,1,94.0891
94,34,1,94.4828
94,35,1,94.892
94,36,1,95.3167
94,37,1,95.757
94,38,1,96.2128
94,39,1,96.6841
94,40,1,97.171
94,41,1,97.6734
94,42,1,98.1913
94,43,1,98.7247
94,44,1,99.2737
94,45,1,99.8381
94,46,1,100.418
94,47,1,101.014
94,48,1,101.625
94,49,1,102.251
94,50,1,102.893
94,51,1,103.551
94,52,1,104.224
94,53,1,104.913
94,54,1,105.617
94,55,1,106.337
94,56,1,107.072
94,57,1,107.823
94,58,1,108.59
94,59,1,109.372
94,60,1,110.169
94,61,1,110.982
94,62,1,111.81
94,63,1,112.654
94,64,1,113.514
94,65,1,114.389
94,66,1,115.28
94,67,1,116.186
94,68,1,117.107
94,69,1,118.044
94,70,1,118.997
94,71,1,119.965
94,72,1,120.949
94,73,1,121.948
94,74,1,122.963
94,75,1,123.994
94,76,1,125.04
94,77,1,126.101
94,78,1,127.178
94,79,1,128.27
94,80,1,129.378
94,81,1,130.502
94,82,1,131.641
94,83,1,132.795
94,84,1,133.966
94,85,1,135.151
94,86,1,136.352
94,87,1,137.569
94,88,1,138.801
94,89,1,140.049
94,90,1,141.312
94,91,1,142.591
94,92,1,143.885
94,93,1,145.195
94,94,1,146.52
94,95,1,147.862
94,96,1,149.218
94,97,1,150.59
94,98,1,151.977
94,99,1,153.38
94,100,1,154.799
95,1,1,87.4552
95,2,1,88.3609
95,3,1,88.283
95,4,1,88.2217
95,5,1,88.1768
95,6,1,89.1484
95,7,1,89.1365
95,8,1,89.141
95,9,1,89.1621
95,10,1,90.1996
95,11,1,90.2536
95,12,1,90.3241
95,13,1,90.4111
95,14,1,90.5145
95,15,1,90.6345
95,16,1,90.7709
95,17,1,90.9238
95,18,1,91.0932
95,19,1,91.279
95,20,1,91.4814
95,21,1,91.7002
95,22,1,91.9355
95,23,1,92.1873
95,24,1,92.4556
95,25,1,92.7403
95,26,1,93.0416
95,27,1,93.3592
95,28,1,93.6935
95,29,1,94.0442
95,30,1,94.4113
95,31,1,94.7949
95,32,1,95.1951
95,33,1,95.6117
95,34,1,96.0447
95,35,1,96.4944
95,36,1,96.9604
95,37,1,97.443
95,38,1,97.942
95,39,1,98.4575
95,40,1,98.9895
95,41,1,99.5379
95,42,1,100.103
95,43,1,100.684
95,44,1,101.282
95,45,1,101.897
95,46,1,102.528
95,47,1,103.175
95,48,1,103.839
95,49,1,104.519
95,50,1,105.216
95,51,1,105.929
95,52,1,106.659
95,53,1,107.405
95,54,1,108.168
95,55,1,108.947
95,56,1,109.743
95,57,1,110.555
95,58,1,111.384
95,59,1,112.229
95,60,1,113.09
95,61,1,113.969
95,62,1,114.863
95,63,1,115.774
95,64,1,116.702
